/net1 X,/net1 Y,/net7 X,/net7 Y,/time X,/time Y,/net20 X,/net20 Y,/net6 X,/net6 Y
2.836334354271289e-08,0.8996523722462647,2.836334354271289e-08,-8.037968228653022e-05,2.836334354271289e-08,0.3141851624406395,2.836334354271289e-08,0.5554372200090514,2.836334354271289e-08,-0.2249628407605349
2.841373808819065e-08,0.899654640452962,2.841373808819065e-08,-0.000152761189252584,2.841373808819065e-08,0.3142210239562144,2.841373808819065e-08,0.5486266591990333,2.841373808819065e-08,-0.1941094321256499
2.847087457705274e-08,0.8996559612635611,2.847087457705274e-08,-0.0001725029523872087,2.847087457705274e-08,0.3142653353829586,2.847087457705274e-08,0.5411416703758063,2.847087457705274e-08,-0.1571948819997985
2.853936438283456e-08,0.8996575882546106,2.853936438283456e-08,0.0001841786865244974,2.853936438283456e-08,0.3144570520400869,2.853936438283456e-08,0.5319387390980239,2.853936438283456e-08,-0.1185152323361749
2.859572307781634e-08,0.8996636311527679,2.859572307781634e-08,0.002300663542983433,2.859572307781634e-08,0.3153791254307243,2.859572307781634e-08,0.5245451239857311,2.859572307781634e-08,-0.09494958080871792
2.862793032927192e-08,0.8996737408933265,2.862793032927192e-08,0.00591312402461533,2.862793032927192e-08,0.316926802826892,2.862793032927192e-08,0.5225186916033306,2.862793032927192e-08,-0.08184944887878749
2.86652273032312e-08,0.899693333474446,2.86652273032312e-08,0.01496067138528312,2.86652273032312e-08,0.3207728060578573,2.86652273032312e-08,0.5210946464672018,2.86652273032312e-08,-0.06666750852921442
2.872946873733664e-08,0.8997567371038576,2.872946873733664e-08,0.05419220631097919,2.872946873733664e-08,0.3372193734234594,2.872946873733664e-08,0.5181128217184261,2.872946873733664e-08,-0.04506029595546357
2.878448959243263e-08,0.8998983047386474,2.878448959243263e-08,0.1421677676648953,2.878448959243263e-08,0.3734765288202097,2.878448959243263e-08,0.5158548671580022,2.878448959243263e-08,-0.0327091017599643
2.882631283280763e-08,0.9000854662391019,2.882631283280763e-08,0.275609177078637,2.882631283280763e-08,0.4286679353351395,2.882631283280763e-08,0.5138700977254732,2.882631283280763e-08,-0.02456770583507418
2.886136191983188e-08,0.9002014995406087,2.886136191983188e-08,0.4344367753766591,2.886136191983188e-08,0.4960950769556094,2.886136191983188e-08,0.512457660546484,2.886136191983188e-08,-0.01806128262318021
2.888357552306093e-08,0.9002167828854747,2.888357552306093e-08,0.5475238105300613,2.888357552306093e-08,0.5459039638261786,2.888357552306093e-08,0.5113775628218884,2.888357552306093e-08,-0.01427762796537266
2.891398225163647e-08,0.9001842983972318,2.891398225163647e-08,0.704125549192308,2.891398225163647e-08,0.6188939272519554,2.891398225163647e-08,0.5101369605198746,2.891398225163647e-08,-0.008976937771406257
2.894204544187904e-08,0.9000038234081273,2.894204544187904e-08,0.8147370422115506,2.894204544187904e-08,0.6733016352897606,2.894204544187904e-08,0.5088432322787328,2.894204544187904e-08,-0.004486796696262822
