/net1 X,/net1 Y,/net7 X,/net7 Y,/time X,/time Y,/net20 X,/net20 Y,/net6 X,/net6 Y
5.273033362519355e-09,-8.359452044514011e-05,5.273033362519355e-09,0.02592799156955296,5.273033362519355e-09,-0.1701047128254137,5.273033362519355e-09,0.4720771730474018,5.273033362519355e-09,0.02478783153055234
5.288965045865496e-09,-3.974398287068931e-05,5.288965045865496e-09,0.01422997517161367,5.288965045865496e-09,-0.1760393951607397,5.288965045865496e-09,0.4720581528106608,5.288965045865496e-09,0.02504683841957256
5.304914656566376e-09,-1.91630327692324e-05,5.304914656566376e-09,0.008257472888160748,5.304914656566376e-09,-0.1791076838116875,5.304914656566376e-09,0.4720421133181614,5.304914656566376e-09,0.02528328008692416
5.324289032248327e-09,-8.911941150875603e-06,5.324289032248327e-09,0.004260725934691262,5.324289032248327e-09,-0.1812016833004312,5.324289032248327e-09,0.4720145752846193,5.324289032248327e-09,0.02559023556670565
5.350045993843839e-09,-1.972393518431072e-06,5.350045993843839e-09,0.001759902169093746,5.350045993843839e-09,-0.1825651173730661,5.350045993843839e-09,0.4719749439252396,5.350045993843839e-09,0.02597194530569527
5.388474740956022e-09,1.297339638545556e-06,5.388474740956022e-09,0.0005624670406731078,5.388474740956022e-09,-0.1833016433858192,5.388474740956022e-09,0.4718972807574691,5.388474740956022e-09,0.0265569107961319
5.439203858987721e-09,1.574130065470526e-06,5.439203858987721e-09,0.0002857480984288776,5.439203858987721e-09,-0.1835714881516615,5.439203858987721e-09,0.4717675881536081,5.439203858987721e-09,0.02729061925283606
5.508882116130987e-09,1.351092636727359e-06,5.508882116130987e-09,0.0001361395653385818,5.508882116130987e-09,-0.1837574327176213,5.508882116130987e-09,0.4715380451762121,5.508882116130987e-09,0.0283323565008769
5.561234892056531e-09,1.296879472777045e-06,5.561234892056531e-09,4.086669293228651e-05,5.561234892056531e-09,-0.1838510679561421,5.561234892056531e-09,0.4713403919143361,5.561234892056531e-09,0.02881932387937812
5.618375911648496e-09,1.261968541084619e-06,5.618375911648496e-09,1.440462775352063e-05,5.618375911648496e-09,-0.1838903417135612,5.618375911648496e-09,0.4711115318563046,5.618375911648496e-09,0.02887020443152745
5.676077382678293e-09,1.107517446133137e-06,5.676077382678293e-09,1.365960440731483e-05,5.676077382678293e-09,-0.1838993552583411,5.676077382678293e-09,0.4708789544231696,5.676077382678293e-09,0.0287595853870681
5.728901505087723e-09,1.092021759693729e-06,5.728901505087723e-09,7.673011506621481e-06,5.728901505087723e-09,-0.1838994989842408,5.728901505087723e-09,0.4706699703319958,5.728901505087723e-09,0.02862171637589734
5.82692734229535e-09,1.044344200262553e-06,5.82692734229535e-09,6.646939209358158e-06,5.82692734229535e-09,-0.1838778625418028,5.82692734229535e-09,0.4703202958222984,5.82692734229535e-09,0.02828276263841275
5.989332273328472e-09,1.020515199744157e-06,5.989332273328472e-09,2.818004433890649e-06,5.989332273328472e-09,-0.1838193910697731,5.989332273328472e-09,0.4698881795195482,5.989332273328472e-09,0.02767568925099081
6.208930151062243e-09,1.009152834020197e-06,6.208930151062243e-09,3.160119154915985e-06,6.208930151062243e-09,-0.1837249562025247,6.208930151062243e-09,0.4695953275145294,6.208930151062243e-09,0.02678510337177107
6.518531043081684e-09,1.01388709750606e-06,6.518531043081684e-09,1.009593742663094e-06,6.518531043081684e-09,-0.1836039237658011,6.518531043081684e-09,0.4695283007928542,6.518531043081684e-09,0.02559399074059842
6.947111036576415e-09,1.02938243105999e-06,6.947111036576415e-09,1.957202471896542e-06,6.947111036576415e-09,-0.1834709392697053,6.947111036576415e-09,0.4696636197654679,6.947111036576415e-09,0.02400713499928088
7.502448650724493e-09,1.041649634813921e-06,7.502448650724493e-09,4.363534169870922e-07,7.502448650724493e-09,-0.1833532422669727,7.502448650724493e-09,0.4698906331954491,7.502448650724493e-09,0.0221141842733505
8.098753408809539e-09,1.052531960420659e-06,8.098753408809539e-09,1.549144526136618e-06,8.098753408809539e-09,-0.1832719565685779,8.098753408809539e-09,0.4701340192724805,8.098753408809539e-09,0.02023741216991074
