/out1 (G=1) X,/out1 (G=1) Y,/out1 (G=3) X,/out1 (G=3) Y,/out1 (G=5) X,/out1 (G=5) Y,/out1 (G=7) X,/out1 (G=7) Y,/out1 (G=9) X,/out1 (G=9) Y
2.128700657894737e-09,0.0001229708808868665,2.128700657894737e-09,0.0003593991738412672,2.128700657894737e-09,0.0005849061784988102,2.177396653241639e-09,0.002465878853864918,2.125000489380624e-09,0.0008737489327198689
2.2e-09,0.0004657335079315951,2.2e-09,0.001386467506057062,2.2e-09,0.002295858809572604,2.2e-09,0.003226376468935709,2.162500244690312e-09,0.002492360816981396
2.20325e-09,0.0005626074745069205,2.20325e-09,0.001677033815733147,2.20325e-09,0.002780098253609551,2.20325e-09,0.003904473871132498,2.181250122345156e-09,0.00330166675911216
2.20975e-09,0.0007563554076575708,2.20975e-09,0.002258166435085318,2.20975e-09,0.003748577141683444,2.20975e-09,0.005260668675526068,2.2e-09,0.004110972701242926
2.22275e-09,0.001143851273958872,2.22275e-09,0.003420431673789661,2.22275e-09,0.005685534917831232,2.22275e-09,0.007973058284313215,2.20325e-09,0.00498250331322043
2.24757538344351e-09,0.001883830771166942,2.23972068351054e-09,0.00493769594466307,2.236868655835735e-09,0.007789168780122146,2.235185402647521e-09,0.01056764727833022,2.20975e-09,0.006725564537175436
2.283423111602279e-09,0.002953321904346015,2.262576094960062e-09,0.006982376822635115,2.255303159800864e-09,0.01053667150564494,2.250915562013704e-09,0.01384967195597637,2.221215145584252e-09,0.009800095413315172
2.298537283838754e-09,0.003404271839185231,2.306701685329341e-09,0.01113301121954917,2.28956034156459e-09,0.01564618708404406,2.279452771033324e-09,0.01980382804894596,2.232408793091175e-09,0.01280182047853642
2.307532855354689e-09,0.003747994342826354,2.318142742121844e-09,0.01250030657002199,2.303083333049346e-09,0.01781733038492555,2.300430346971646e-09,0.02421082610562654,2.245503142845013e-09,0.0163132440645088
2.318020558119664e-09,0.004165784893260074,2.3336520205512e-09,0.01435378607547674,2.3171307453172e-09,0.02061489587785724,2.308837417140148e-09,0.02655341715322087,2.269348761161193e-09,0.02270776293345739
2.338995963649616e-09,0.005001365994127514,2.364670577409914e-09,0.01806074508638624,2.329970755783247e-09,0.02317200529585987,2.318501929566355e-09,0.02924638864450444,2.302965834223271e-09,0.03198955209314738
2.373876286827253e-09,0.00639086660701265,2.396894232064871e-09,0.02191172266512145,2.354962904304408e-09,0.02814923319832727,2.337830954418769e-09,0.0346323316270716,2.312630736587088e-09,0.03545116508184182
2.391316448416072e-09,0.007085616913455217,2.401527874486453e-09,0.02232797030165836,2.379748789244285e-09,0.03308538336587465,2.352569089471216e-09,0.03873904449375511,2.32593293997424e-09,0.04021552568165572
2.400036529210481e-09,0.007431896190362073,2.406489068272833e-09,0.02247436413914344,2.400479389165775e-09,0.03714200840928417,2.38204535957611e-09,0.04695247022712212,2.341488869546725e-09,0.04578708821092937
2.402761988337564e-09,0.007458704436028554,2.410396370526841e-09,0.02258965997232552,2.403289708932681e-09,0.0372801402951765,2.398936806627784e-09,0.05165919347922692,2.356386839921284e-09,0.05112299392548939
2.406569143627546e-09,0.007496152495069353,2.418210975034859e-09,0.02282025163868969,2.408910348466493e-09,0.03755640406696117,2.403159668390702e-09,0.05217234393020567,2.386182780670401e-09,0.0617948053546094
2.414183454207511e-09,0.007571048613150951,2.427729149301715e-09,0.0230906671478045,2.417372147532797e-09,0.03797231555035702,2.411605391916539e-09,0.0527521036158323,2.400151653850622e-09,0.06675699604466741
2.42597515168164e-09,0.007685808680039533,2.446765497835427e-09,0.0235795336140829,2.42465038744208e-09,0.03833005313470067,2.419057505435275e-09,0.05326365659026475,2.402901755888425e-09,0.06699945402001885
2.449093206080109e-09,0.007884143142172107,2.48171313070677e-09,0.0244770127580664,2.437255234721607e-09,0.03887091937035018,2.427442963526544e-09,0.0538392793337701,2.40840195996403e-09,0.06747856929866806
2.493767005314638e-09,0.008267408696871452,2.507287612576287e-09,0.02502446877702312,2.456862387198251e-09,0.03970875862270554,2.44145479760751e-09,0.0548011266517627,2.415861307161232e-09,0.06812090087814759
2.513175378754733e-09,0.008363030903756917,2.558436576315321e-09,0.02451562780214281,2.485338134589879e-09,0.04092556452724887,2.463445784018587e-09,0.05631070571024156,2.422404958532056e-09,0.0686843810071007
2.551992125634923e-09,0.008214061549073304,2.577243215056679e-09,0.02400149229471166,2.509592471796298e-09,0.04172217226218434,2.496127128039439e-09,0.05855412815681126,2.434905596707583e-09,0.06976082301355407
