/out6 (G=1) X,/out6 (G=1) Y,/out6 (G=3) X,/out6 (G=3) Y,/out6 (G=5) X,/out6 (G=5) Y,/out6 (G=7) X,/out6 (G=7) Y,/out6 (G=9) X,/out6 (G=9) Y
2.449093203680324e-09,0.01000913580356209,2.481713130168422e-09,0.03010756171789793,2.437255334811392e-09,0.04732640963750979,2.427442963518832e-09,0.06524120027230644,2.408401960058335e-09,0.08172031494270876
2.493767001084795e-09,0.010511958327727,2.507175764442033e-09,0.03085320298234548,2.456862535093147e-09,0.04841603185271148,2.441454797587448e-09,0.06637160188413926,2.415861307298444e-09,0.08251885335867255
2.513115755455494e-09,0.01065777040364885,2.558101032989255e-09,0.03162785072758184,2.485338360417194e-09,0.05004720419425997,2.463445783968801e-09,0.0681281161539854,2.422404958700147e-09,0.08316973081921893
2.551813264196892e-09,0.01085330925645691,2.576721069557827e-09,0.03177824929765467,2.509592498041921e-09,0.0511204828602865,2.496462563851889e-09,0.07077469399998497,2.434451386828775e-09,0.0844361335982695
2.575906632098446e-09,0.01093428646760638,2.588360534778914e-09,0.03186120105943504,2.558100773291377e-09,0.05236724718190057,2.514235895867877e-09,0.07153965771489139,2.454621780889826e-09,0.08648650287841746
2.6e-09,0.01099454094765259,2.6e-09,0.03195639948023388,2.579735892193985e-09,0.05261730450025175,2.539553904515179e-09,0.07236808952264041,2.481656941438711e-09,0.08928448435530216
2.608125e-09,0.01092364067155937,2.608125e-09,0.03173433494064817,2.6e-09,0.05288534852852919,2.58679981355297e-09,0.07354959578597345,2.515262463533943e-09,0.0919240502835115
2.618864455967185e-09,0.01082740840658495,2.61625e-09,0.03151387625929087,2.608125e-09,0.05250774450012837,2.6e-09,0.07387970146111342,2.56036916924018e-09,0.09379693144173794
2.640343367901555e-09,0.01060911520115999,2.632500000000001e-09,0.03104769923804913,2.617588035935338e-09,0.05207613367662755,2.608125e-09,0.0733954744198887,2.58018458462009e-09,0.09437414453027923
2.670171683950778e-09,0.01027385196543766,2.665000000000001e-09,0.02993153845693475,2.636514107806015e-09,0.05111732082193561,2.615233395482343e-09,0.07289039574970302,2.6e-09,0.09483632160678582
2.7e-09,0.009938505135149109,2.682500000000001e-09,0.02932918764341303,2.664508968142688e-09,0.04948344043130465,2.629450186447029e-09,0.07187883413560722,2.608125e-09,0.09413277042880047
2.705416666666667e-09,0.009832693091903004,2.7e-09,0.02872800432902984,2.7e-09,0.04741047068495814,2.656876802678254e-09,0.06989417484916029,2.617438471793303e-09,0.09333520857587495
