/out1 (G=1) X,/out1 (G=1) Y,/out1 (G=3) X,/out1 (G=3) Y,/out1 (G=5) X,/out1 (G=5) Y,/out1 (G=7) X,/out1 (G=7) Y,/out1 (G=9) X,/out1 (G=9) Y
2.128700657894737e-09,0.0003375118307748423,2.128700657894737e-09,0.001007237687780817,2.128700657894737e-09,0.001669969978182549,2.2e-09,0.004783021964041042,2.159786645386871e-09,0.004358466565814068
2.2e-09,0.0006860780776656932,2.2e-09,0.002052355663263077,2.2e-09,0.003411287043834783,2.20325e-09,0.005462992897270409,2.2e-09,0.006125272260706963
2.20325e-09,0.0007832165875585722,2.20325e-09,0.002343744720230848,2.20325e-09,0.003896910573747785,2.20975e-09,0.006822934763729141,2.20325e-09,0.006999313593676903
2.20975e-09,0.0009774936073443292,2.20975e-09,0.002926522834166388,2.20975e-09,0.00486815763357379,2.22275e-09,0.009542818496646613,2.20975e-09,0.008747396259616787
2.22275e-09,0.001366047646915844,2.22275e-09,0.00409207906203747,2.22275e-09,0.006810651753225799,2.236110112847614e-09,0.01233804569696715,2.22275e-09,0.01224356159149655
2.24875e-09,0.002143155726058874,2.241544064338832e-09,0.005777120503355635,2.238442477871576e-09,0.009155462983095438,2.254650028308018e-09,0.01621700065623005,2.2347546696879e-09,0.01547204697484295
2.288277945088317e-09,0.003325341738388387,2.267758278442353e-09,0.008128500005120253,2.260035765371104e-09,0.01238296513910548,2.284052522516108e-09,0.02236864417190598,2.251534711212799e-09,0.01998480077844743
2.30771129312328e-09,0.003983671438857179,2.294668397619746e-09,0.01054281987692456,2.295950216723049e-09,0.01775289114093156,2.306897127228824e-09,0.02763103298123498,2.277211662590422e-09,0.02689025210420189
2.346577989193207e-09,0.005534771938028427,2.308123457208443e-09,0.01199368352908001,2.309495313536754e-09,0.02025291865079523,2.326054279863921e-09,0.0329801281134777,2.298307102191397e-09,0.03256357091910123
2.358553111001779e-09,0.006012677684930474,2.335033576385837e-09,0.01521530697620612,2.336585507164162e-09,0.02565795199821758,2.339667522629623e-09,0.03678124261097611,2.307141019344731e-09,0.03558201919060287
2.382503354618924e-09,0.006968489178734568,2.35116989651508e-09,0.01714711362990442,2.357953853186545e-09,0.02992136275189291,2.366894008161028e-09,0.04438347160597291,2.3248088536514e-09,0.04192363733915473
2.392554374338007e-09,0.007369607443981499,2.383442536773567e-09,0.02101072693730101,2.39271684095112e-09,0.03685727139499168,2.397456291013118e-09,0.05291712801871315,2.349172283632416e-09,0.05066854444247011
2.402605394057089e-09,0.007692563887515757,2.397371151491445e-09,0.02267823169509484,2.398867464386805e-09,0.03808444330946925,2.402107781323777e-09,0.0537732915570651,2.36931772952732e-09,0.05789946607555175
2.408229404220487e-09,0.007748287794596647,2.401721709624899e-09,0.02304411759171143,2.402187043290345e-09,0.03841870894324542,2.409481634885752e-09,0.05428372316239868,2.401726296934978e-09,0.06906801351269103
2.413853414383885e-09,0.007804011701677534,2.410422825891807e-09,0.02330269665340469,2.408826201097423e-09,0.03874747952683939,2.414008883840913e-09,0.05459710760006158,2.404703493966112e-09,0.06933344477839569
2.425101434710681e-09,0.007915382457714212,2.414104951017244e-09,0.02341212174677966,2.41387288289453e-09,0.03899739082099166,2.423063381751236e-09,0.05522387647538734,2.41065788802838e-09,0.06986430730980499
2.445069425929593e-09,0.008098060302616355,2.421469201268119e-09,0.02363097193352957,2.422869434686862e-09,0.03944289937328797,2.432682003982515e-09,0.05588969506608014,2.419833111765073e-09,0.07068232211503472
2.485005408367415e-09,0.008463415992420637,2.43345914762937e-09,0.02396776049104682,2.434966444891622e-09,0.04000286918975818,2.447174959714961e-09,0.05689292392035101,2.426565663371438e-09,0.07128256109002078
2.51265487971647e-09,0.008652388792637692,2.450475976452891e-09,0.02443418238075841,2.453388804727159e-09,0.04084291863017278,2.474365367557318e-09,0.05877509359025326,2.440030766584169e-09,0.0724830390399929
2.567953822414579e-09,0.008600661728697461,2.484509634099933e-09,0.02536702616018161,2.486658337520954e-09,0.04235999096269624,2.50976411318768e-09,0.0604273486574218,2.460905958672719e-09,0.0743441616328033
2.6e-09,0.008498326862390665,2.507628928230098e-09,0.02588627933371058,2.51015643972726e-09,0.04317758046051783,2.557187482885392e-09,0.06012904653982744,2.489620844901845e-09,0.07690423021968448
2.608125e-09,0.008391130841635884,2.553867516490429e-09,0.0258830311846483,2.557152644139872e-09,0.04309815837504719,2.577783401691875e-09,0.05989891944451111,2.512545780309564e-09,0.07768097874597345
